codigo,tipo,descricao,cidade,estado,data,ano,hora,aeronave_liberada,status_investigacao,aeronaves_envolvidas,ocorrencia_saida_pista,aeronave_tipo,aeronave_fabricante,motor_tipo,aeronave_motor_quantidade,aeronave_assentos,aeronave_ano_fabricacao,aeronave_pais_fabricante,aeronave_fase_operacao,aeronave_nivel_dano
78742,ACIDENTE,EXCURSÃO DE PISTA,LUZIÂNIA,GO,2019-11-01,2019,20:45:00,SIM,ATIVA,1,SIM,AVIÃO,PIPER AIRCRAFT,PISTÃO,MONOMOTOR,2,1950,BRASIL,DECOLAGEM,SUBSTANCIAL
78743,ACIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,LAGES,SC,2019-06-18,2019,17:53:00,SIM,ATIVA,1,SIM,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,4,1980,BRASIL,CORRIDA APÓS POUSO,SUBSTANCIAL
78744,ACIDENTE,FALHA DO MOTOR EM VOO,ITABORAÍ,RJ,2019-06-22,2019,15:45:00,SIM,FINALIZADA,1,NÃO,ULTRALEVE,VECTOR ULTRALIGHT INDUSTRIA E COMERCIO,PISTÃO,MONOMOTOR,2,1993,BRASIL,DECOLAGEM,SUBSTANCIAL
78745,ACIDENTE,PERDA DE CONTROLE EM VOO,BELO HORIZONTE,MG,2019-10-21,2019,14:15:00,NÃO,ATIVA,1,NÃO,AVIÃO,CIRRUS DESIGN,PISTÃO,MONOMOTOR,4,2007,BRASIL,DECOLAGEM,DESTRUÍDA
78746,ACIDENTE,PERDA DE CONTROLE EM VOO,IBIRÁ,SP,2019-06-22,2019,21:00:00,SIM,ATIVA,1,NÃO,ULTRALEVE,INDETERMINADO,PISTÃO,MONOMOTOR,2,2000,BRASIL,ARREMETIDA NO AR,SUBSTANCIAL
78747,ACIDENTE,FALHA DO MOTOR EM VOO,PARÁ DE MINAS,MG,2019-06-25,2019,22:00:00,SIM,ATIVA,1,NÃO,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,2,1977,BRASIL,DECOLAGEM,SUBSTANCIAL
78748,ACIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,ITAITUBA,PA,2019-06-26,2019,17:50:00,SIM,ATIVA,1,SIM,AVIÃO,PIPER AIRCRAFT,PISTÃO,MONOMOTOR,7,1988,BRASIL,POUSO,INDETERMINADO
78749,ACIDENTE,PERDA DE CONTROLE NO SOLO,CAMOCIM,CE,2019-06-27,2019,17:30:00,SIM,FINALIZADA,1,SIM,AVIÃO,SUZANE MARI PIANA,PISTÃO,MONOMOTOR,4,2013,BRASIL,CORRIDA APÓS POUSO,SUBSTANCIAL
78750,ACIDENTE,PERDA DE CONTROLE NO SOLO,CANELA,RS,2019-06-29,2019,17:20:00,INDETERMINADO,ATIVA,1,SIM,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,4,1970,BRASIL,CORRIDA APÓS POUSO,SUBSTANCIAL
78751,ACIDENTE,POUSO LONGO,ALTA FLORESTA,MT,2019-06-30,2019,21:30:00,INDETERMINADO,ATIVA,1,SIM,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,6,2005,BRASIL,POUSO,SUBSTANCIAL
78752,ACIDENTE,COM TREM DE POUSO,SANTA RITA DO PARDO,MS,2019-07-02,2019,19:00:00,INDETERMINADO,ATIVA,1,NÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,1,2004,BRASIL,DECOLAGEM,SUBSTANCIAL
78753,INCIDENTE GRAVE,PERDA DA CONSCIÊNCIA,CAMPO GRANDE,MS,2019-07-06,2019,17:35:00,INDETERMINADO,ATIVA,1,NÃO,AVIÃO,RAYTHEON AIRCRAFT,TURBOÉLICE,BIMOTOR,8,1999,BRASIL,CRUZEIRO,NENHUM
78754,ACIDENTE,POUSO LONGO,CAROEBE,RR,2019-07-07,2019,19:00:00,INDETERMINADO,ATIVA,1,NÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,3,1986,BRASIL,DECOLAGEM,SUBSTANCIAL
78755,ACIDENTE,INDETERMINADO,ITAITUBA,PA,2019-07-09,2019,20:00:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,4,1974,BRASIL,INDETERMINADA,INDETERMINADO
78756,ACIDENTE,PERDA DE CONTROLE NO SOLO,PARANATINGA,MT,2019-07-10,2019,17:30:00,INDETERMINADO,ATIVA,1,NÃO,AVIÃO,AIR TRACTOR,TURBOÉLICE,MONOMOTOR,1,2013,BRASIL,DECOLAGEM,SUBSTANCIAL
78757,ACIDENTE,INDETERMINADO,ATIBAIA,SP,2019-07-12,2019,20:15:00,INDETERMINADO,ATIVA,1,NÃO,AVIÃO,PIPER AIRCRAFT,PISTÃO,MONOMOTOR,4,1966,BRASIL,CRUZEIRO,DESTRUÍDA
78758,ACIDENTE,POUSO BRUSCO,RIBEIRÃO PRETO,SP,2019-07-14,2019,16:55:00,INDETERMINADO,ATIVA,1,NÃO,AVIÃO,PIPER AIRCRAFT,PISTÃO,MONOMOTOR,4,1971,BRASIL,POUSO,SUBSTANCIAL
78759,ACIDENTE,OUTROS,OROCÓ,PE,2019-07-18,2019,23:30:00,INDETERMINADO,ATIVA,1,NÃO,HELICÓPTERO,EUROCOPTER FRANCE,TURBOEIXO,MONOMOTOR,6,2002,BRASIL,APROXIMAÇÃO FINAL,NENHUM
78760,ACIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,AMERICANA,SP,2019-07-20,2019,17:30:00,INDETERMINADO,ATIVA,1,NÃO,AVIÃO,EMBRAER,PISTÃO,BIMOTOR,6,1981,BRASIL,DECOLAGEM,SUBSTANCIAL
78761,ACIDENTE,POUSO LONGO,ATIBAIA,SP,2019-07-21,2019,17:00:00,INDETERMINADO,ATIVA,1,SIM,INDETERMINADO,INDETERMINADO,INDETERMINADO,INDETERMINADO,0,0,BRASIL,DECOLAGEM,SUBSTANCIAL
78762,ACIDENTE,COM HÉLICE,BRAGANÇA PAULISTA,SP,2019-07-21,2019,23:00:00,INDETERMINADO,ATIVA,1,NÃO,ULTRALEVE,INDETERMINADO,PISTÃO,MONOMOTOR,2,2005,BRASIL,DECOLAGEM,SUBSTANCIAL
78763,ACIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,IPIXUNA,AM,2019-07-23,2019,00:30:00,INDETERMINADO,ATIVA,1,NÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,7,1992,BRASIL,POUSO,SUBSTANCIAL
78764,ACIDENTE,POUSO BRUSCO,COARI,AM,2019-07-23,2019,01:15:00,INDETERMINADO,ATIVA,1,NÃO,ULTRALEVE,EDRA INDUSTRIA AERONAUTICA LTDA,PISTÃO,MONOMOTOR,2,2012,BRASIL,POUSO,SUBSTANCIAL
78765,ACIDENTE,FALHA DO MOTOR EM VOO,AUTAZES,AM,2019-07-25,2019,14:20:00,NÃO,ATIVA,1,NÃO,AVIÃO,BEECH AIRCRAFT,PISTÃO,BIMOTOR,6,1976,BRASIL,CRUZEIRO,SUBSTANCIAL
78766,ACIDENTE,COM TREM DE POUSO,CRUZEIRO DO SUL,AC,2019-07-26,2019,00:40:00,SIM,ATIVA,1,NÃO,AVIÃO,EMBRAER,PISTÃO,BIMOTOR,6,1976,BRASIL,CORRIDA APÓS POUSO,SUBSTANCIAL
78767,ACIDENTE,FALHA DO MOTOR EM VOO,ITAITUBA,PA,2019-07-27,2019,22:00:00,SIM,ATIVA,1,NÃO,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,4,1973,BRASIL,DECOLAGEM,SUBSTANCIAL
78768,ACIDENTE,POUSO LONGO,BRAGANÇA PAULISTA,SP,2019-07-27,2019,16:45:00,SIM,ATIVA,1,SIM,ULTRALEVE,PATRICIA VIEIRA DE MELLO,PISTÃO,MONOMOTOR,2,2010,BRASIL,POUSO,SUBSTANCIAL
78769,ACIDENTE,FALHA DO MOTOR EM VOO,ORIXIMINÁ,PA,2019-08-04,2019,20:30:00,SIM,ATIVA,1,NÃO,AVIÃO,PIPER AIRCRAFT,PISTÃO,BIMOTOR,10,1980,BRASIL,CRUZEIRO,SUBSTANCIAL
78770,ACIDENTE,PERDA DE CONTROLE EM VOO,MANAUS,AM,2019-08-07,2019,17:10:00,SIM,ATIVA,1,NÃO,HELICÓPTERO,HELIBRAS,TURBOEIXO,MONOMOTOR,6,2009,BRASIL,DECOLAGEM VERTICAL,SUBSTANCIAL
78771,INCIDENTE GRAVE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,TERESINA,PI,2019-08-08,2019,23:40:00,SIM,ATIVA,1,NÃO,AVIÃO,BEECH AIRCRAFT,TURBOÉLICE,BIMOTOR,10,1978,BRASIL,CRUZEIRO,NENHUM
78772,ACIDENTE,INDETERMINADO,ITAITUBA,PA,2019-08-11,2019,20:00:00,SIM,ATIVA,1,NÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,4,1977,BRASIL,CRUZEIRO,DESTRUÍDA
78773,ACIDENTE,MANOBRA ABRUPTA,PIRAQUARA,PR,2019-08-17,2019,15:00:00,NÃO,ATIVA,1,SIM,ULTRALEVE,ULTRALEGER,PISTÃO,MONOMOTOR,2,1995,BRASIL,DECOLAGEM,SUBSTANCIAL
78774,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,EUNÁPOLIS,BA,2019-08-20,2019,21:00:00,SIM,ATIVA,1,NÃO,HELICÓPTERO,BELL HELICOPTER,TURBOEIXO,MONOMOTOR,7,1998,BRASIL,DECOLAGEM VERTICAL,SUBSTANCIAL
78775,ACIDENTE,PERDA DE CONTROLE NO SOLO,SINOP,MT,2019-08-20,2019,23:35:00,SIM,ATIVA,1,SIM,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,2,0,BRASIL,DECOLAGEM,SUBSTANCIAL
78776,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,BURITI ALEGRE,GO,2019-08-25,2019,03:30:00,SIM,ATIVA,1,NÃO,HELICÓPTERO,ROBINSON HELICOPTER,PISTÃO,MONOMOTOR,4,2008,BRASIL,POUSO,DESTRUÍDA
78777,ACIDENTE,POUSO EM LOCAL NÃO PREVISTO,PIEDADE,SP,2019-09-04,2019,21:30:00,SIM,ATIVA,1,NÃO,ULTRALEVE,INDETERMINADO,PISTÃO,MONOMOTOR,2,1999,BRASIL,DECOLAGEM,SUBSTANCIAL
78778,ACIDENTE,POUSO BRUSCO,ITAITUBA,PA,2019-09-04,2019,18:30:00,NÃO,ATIVA,1,NÃO,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,4,1973,BRASIL,DECOLAGEM,SUBSTANCIAL
78779,ACIDENTE,OPERAÇÃO A BAIXA ALTITUDE,RIO GRANDE,RS,2019-09-05,2019,13:50:00,SIM,ATIVA,1,NÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,1,2004,BRASIL,MANOBRA,SUBSTANCIAL
78780,ACIDENTE,PERDA DE CONTROLE NO SOLO,ATIBAIA,SP,2019-09-07,2019,23:00:00,SIM,ATIVA,1,NÃO,AVIÃO,TRIKE ICAROS IND. AER. LTDA.,PISTÃO,MONOMOTOR,2,2016,BRASIL,DECOLAGEM,SUBSTANCIAL
78781,ACIDENTE,FALHA DO MOTOR EM VOO,ITAGUARA,MG,2019-09-07,2019,23:02:00,SIM,ATIVA,1,NÃO,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,2,1977,BRASIL,CRUZEIRO,SUBSTANCIAL
78782,ACIDENTE,FALHA DO MOTOR EM VOO,IVINHEMA,MS,2019-09-08,2019,20:45:00,SIM,ATIVA,1,NÃO,ULTRALEVE,INDETERMINADO,PISTÃO,MONOMOTOR,2,1991,BRASIL,CRUZEIRO,SUBSTANCIAL
78783,ACIDENTE,PERDA DE CONTROLE EM VOO,RIO VERDE,GO,2019-09-13,2019,20:00:00,SIM,ATIVA,1,NÃO,AVIÃO,PAULO R. M. MAIA,PISTÃO,MONOMOTOR,4,2017,BRASIL,CRUZEIRO,SUBSTANCIAL
78784,INCIDENTE GRAVE,PANE SECA,ITAITUBA,PA,2019-09-16,2019,23:30:00,SIM,ATIVA,1,NÃO,AVIÃO,AEROSPATIALE AND ALENIA,TURBOÉLICE,BIMOTOR,71,1998,BRASIL,APROXIMAÇÃO FINAL,NENHUM
78785,ACIDENTE,FALHA DO MOTOR EM VOO,MANAUS,AM,2019-09-16,2019,19:26:00,NÃO,ATIVA,1,NÃO,AVIÃO,CESSNA AIRCRAFT,TURBOÉLICE,MONOMOTOR,11,1996,BRASIL,DECOLAGEM,SUBSTANCIAL
78786,ACIDENTE,VOO CONTROLADO CONTRA O TERRENO,GUARANTÃ DO NORTE,MT,2019-09-16,2019,01:12:00,SIM,ATIVA,1,NÃO,INDETERMINADO,INDETERMINADO,INDETERMINADO,INDETERMINADO,0,0,BRASIL,CRUZEIRO,DESTRUÍDA
78787,ACIDENTE,PERDA DE CONTROLE EM VOO,IVATÉ,PR,2019-09-26,2019,18:00:00,SIM,ATIVA,1,NÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,1,1989,BRASIL,MANOBRA,SUBSTANCIAL
78788,ACIDENTE,FALHA DO MOTOR EM VOO,APUÍ,AM,2019-09-29,2019,15:00:00,SIM,ATIVA,1,NÃO,AVIÃO,INDETERMINADO,PISTÃO,MONOMOTOR,0,0,BRASIL,POUSO,SUBSTANCIAL
78789,ACIDENTE,FALHA DO MOTOR EM VOO,IPAUSSU,SP,2019-09-30,2019,20:00:00,NÃO,ATIVA,1,NÃO,ULTRALEVE,FRANCISCO BRAGANTE JUNIOR,PISTÃO,MONOMOTOR,2,2011,BRASIL,CRUZEIRO,SUBSTANCIAL
78790,ACIDENTE,COM TREM DE POUSO,TAUBATÉ,SP,2019-10-13,2019,15:40:00,SIM,ATIVA,1,NÃO,ULTRALEVE,INDETERMINADO,PISTÃO,MONOMOTOR,1,2008,BRASIL,POUSO,SUBSTANCIAL
78791,ACIDENTE,COLISÃO COM FAUNA,TANGARÁ DA SERRA,MT,2019-10-16,2019,13:30:00,SIM,ATIVA,1,SIM,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,7,1985,BRASIL,DECOLAGEM,SUBSTANCIAL
78792,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,JUNDIAÍ,SP,2019-10-18,2019,20:15:00,NÃO,ATIVA,1,NÃO,AVIÃO,CESSNA AIRCRAFT,TURBOÉLICE,MONOMOTOR,11,1985,BRASIL,APROXIMAÇÃO FINAL,LEVE
78793,ACIDENTE,FALHA DO MOTOR EM VOO,PARÁ DE MINAS,MG,2019-10-19,2019,10:26:00,NÃO,ATIVA,1,NÃO,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,2,1977,BRASIL,DECOLAGEM,SUBSTANCIAL
78795,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,MATA DE SÃO JOÃO,BA,2019-05-07,2019,17:10:00,SIM,FINALIZADA,1,NÃO,AVIÃO,CESSNA AIRCRAFT,TURBOÉLICE,MONOMOTOR,11,2012,BRASIL,CORRIDA APÓS POUSO,LEVE
78796,ACIDENTE,INDETERMINADO,NOVO ARIPUANÃ,AM,2019-05-06,2019,15:00:00,SIM,ATIVA,1,NÃO,HELICÓPTERO,HELIBRAS,TURBOEIXO,MONOMOTOR,6,1998,BRASIL,CRUZEIRO,DESTRUÍDA
78797,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,CONFINS,MG,2019-05-05,2019,20:21:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,EMBRAER,JATO,BIMOTOR,125,2015,BRASIL,SUBIDA,NENHUM
78798,INCIDENTE,COM COMANDOS DE VOO,RIO BRANCO,AC,2019-05-05,2019,23:45:00,SIM,FINALIZADA,1,NÃO,HELICÓPTERO,HELIBRAS,TURBOEIXO,MONOMOTOR,6,2009,BRASIL,PARTIDA DO MOTOR,LEVE
78799,INCIDENTE GRAVE,TRÁFEGO AÉREO,CABO FRIO,RJ,2019-04-18,2019,21:09:00,SIM,ATIVA,2,NÃO,HELICÓPTERO,SIKORSKY AIRCRAFT,TURBOEIXO,BIMOTOR,14,2007,BRASIL,APROXIMAÇÃO FINAL,NENHUM
78800,ACIDENTE,PERDA DE CONTROLE EM VOO,PALMAS,TO,2017-08-20,2017,20:30:00,SIM,FINALIZADA,1,NÃO,ULTRALEVE,INDETERMINADO,PISTÃO,MONOMOTOR,2,1991,BRASIL,OUTRA FASE,DESTRUÍDA
78810,INCIDENTE,"GERENCIAMENTO DE TRÁFEGO AÉREO (ATM) / SERVIÇO DE COMUNICAÇÃO NAVEGAÇÃO, OU VIGILÂNCIA (CNS)",GUARULHOS,SP,2019-05-04,2019,21:00:00,SIM,FINALIZADA,1,NÃO,INDETERMINADO,FABRICANTE DESCONHECIDO,INDETERMINADO,INDETERMINADO,0,0,BRASIL,TÁXI,NENHUM
78811,INCIDENTE GRAVE,COM TREM DE POUSO,ITAQUIRAÍ,MS,2019-05-04,2019,20:30:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,PIPER AIRCRAFT,PISTÃO,MONOMOTOR,6,2008,BRASIL,DECOLAGEM,LEVE
78812,ACIDENTE,INDETERMINADO,CONCÓRDIA,SC,2019-05-03,2019,21:45:00,INDETERMINADO,ATIVA,1,NÃO,ULTRALEVE,FLYER INDUSTRIA AERONAUTICA LTDA,PISTÃO,MONOMOTOR,2,1997,BRASIL,SUBIDA,DESTRUÍDA
78813,ACIDENTE,FALHA DO MOTOR EM VOO,VILA RICA,MT,2019-05-03,2019,11:30:00,SIM,ATIVA,1,SIM,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,4,1986,BRASIL,ARREMETIDA NO AR,SUBSTANCIAL
78814,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,CAMPOS DOS GOYTACAZES,RJ,2019-05-03,2019,10:15:00,SIM,FINALIZADA,1,NÃO,INDETERMINADO,FABRICANTE DESCONHECIDO,INDETERMINADO,INDETERMINADO,0,0,BRASIL,SUBIDA,NENHUM
78816,INCIDENTE GRAVE,POUSO SEM TREM,CUIABÁ,MT,2017-08-20,2017,13:10:00,INDETERMINADO,ATIVA,1,NÃO,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,6,1973,BRASIL,POUSO,LEVE
78817,INCIDENTE GRAVE,EXCURSÃO DE PISTA,GRAJAÚ,MA,2017-05-15,2017,15:50:00,INDETERMINADO,FINALIZADA,1,SIM,AVIÃO,CIRRUS DESIGN,PISTÃO,MONOMOTOR,4,2001,BRASIL,POUSO,LEVE
78818,ACIDENTE,PERDA DE CONTROLE EM VOO,PORTO BELO,SC,2013-08-07,2013,00:00:00,INDETERMINADO,FINALIZADA,1,NÃO,ULTRALEVE,INDETERMINADO,PISTÃO,MONOMOTOR,2,1995,BRASIL,CRUZEIRO,SUBSTANCIAL
78819,INCIDENTE GRAVE,COM TREM DE POUSO,CAMPO GRANDE,MS,2014-08-01,2014,00:00:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,BIMOTOR,7,1990,BRASIL,POUSO,LEVE
78820,INCIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,CAMPINAS,SP,2017-08-12,2017,00:00:00,SIM,FINALIZADA,1,NÃO,AVIÃO,LEARJET,JATO,BIMOTOR,0,0,BRASIL,ESTACIONAMENTO,LEVE
78821,INCIDENTE,OPERAÇÕES NO SOLO,RIO DE JANEIRO,RJ,2017-08-11,2017,00:00:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,AIRBUS,JATO,INDETERMINADO,0,0,COLÔMBIA,ESTACIONAMENTO,NENHUM
78822,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,RECIFE,PE,2017-08-02,2017,00:00:00,INDETERMINADO,FINALIZADA,1,NÃO,INDETERMINADO,INDETERMINADO,INDETERMINADO,SEM TRAÇÃO,0,0,BRASIL,SUBIDA,NENHUM
78823,INCIDENTE,POUSO BRUSCO,CORUMBÁ,MS,2017-07-09,2017,00:00:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,4,1979,BRASIL,POUSO,LEVE
78824,INCIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,CURVELO,MG,2017-06-06,2017,00:00:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,CESSNA AIRCRAFT,JATO,BIMOTOR,6,2008,BRASIL,CRUZEIRO,LEVE
78825,INCIDENTE,FOGO NO SOLO,GUARULHOS,SP,2018-12-27,2018,00:00:00,INDETERMINADO,FINALIZADA,1,NÃO,INDETERMINADO,FABRICANTE DESCONHECIDO,INDETERMINADO,INDETERMINADO,0,0,BRASIL,ESTACIONAMENTO,LEVE
78826,INCIDENTE,ESTOURO DE PNEU,PRESIDENTE PRUDENTE,SP,2017-06-07,2017,00:00:00,INDETERMINADO,FINALIZADA,1,NÃO,AVIÃO,LEARJET,JATO,BIMOTOR,10,1980,BRASIL,TÁXI,LEVE
78828,INCIDENTE GRAVE,OUTROS,JEQUIÉ,BA,2019-05-12,2019,20:40:00,SIM,FINALIZADA,1,NÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,BIMOTOR,7,1982,BRASIL,POUSO,NENHUM
78831,ACIDENTE,FALHA DO MOTOR EM VOO,SANTARÉM,PA,2019-11-12,2019,18:30:00,SIM,ATIVA,1,NÃO,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,0,0,BRASIL,CRUZEIRO,SUBSTANCIAL
78832,ACIDENTE,POUSO AQUÉM/ALÉM DA PISTA,MARAÚ,BA,2019-11-14,2019,17:17:00,SIM,ATIVA,1,NÃO,AVIÃO,CESSNA AIRCRAFT,JATO,BIMOTOR,11,1981,BRASIL,POUSO,DESTRUÍDA
78833,ACIDENTE,POUSO BRUSCO,SÃO PAULO,SP,2019-11-21,2019,14:30:00,SIM,ATIVA,1,NÃO,HELICÓPTERO,BELL HELICOPTER,TURBOEIXO,MONOMOTOR,7,2004,BRASIL,POUSO,SUBSTANCIAL
78834,ACIDENTE,FALHA DO MOTOR EM VOO,CASCAVEL,PR,2019-11-17,2019,20:30:00,NÃO,ATIVA,1,NÃO,AVIÃO,BEECH AIRCRAFT,PISTÃO,MONOMOTOR,6,1974,BRASIL,APROXIMAÇÃO FINAL,SUBSTANCIAL
78835,ACIDENTE,COM TREM DE POUSO,MANAUS,AM,2019-11-25,2019,18:53:00,SIM,ATIVA,1,NÃO,AVIÃO,INDETERMINADO,INDETERMINADO,SEM TRAÇÃO,0,0,PARAGUAI,POUSO,SUBSTANCIAL
78836,ACIDENTE,FALHA DO MOTOR EM VOO,PENÁPOLIS,SP,2019-11-25,2019,09:40:00,NÃO,ATIVA,1,NÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,4,1980,BRASIL,CRUZEIRO,SUBSTANCIAL
78837,ACIDENTE,PERDA DE CONTROLE EM VOO,CLÁUDIA,MT,2019-11-27,2019,12:30:00,SIM,ATIVA,1,NÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,1,1977,BRASIL,MANOBRA,SUBSTANCIAL
78838,ACIDENTE,FALHA DO MOTOR EM VOO,SANTA MARGARIDA DO SUL,RS,2019-11-28,2019,07:30:00,SIM,ATIVA,1,SIM,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,1,1976,BRASIL,CRUZEIRO,SUBSTANCIAL
78839,ACIDENTE,INCURSÃO EM PISTA,GUARARAPES,SP,2019-11-29,2019,21:55:00,SIM,ATIVA,1,NÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,PISTÃO,MONOMOTOR,1,1991,BRASIL,POUSO,LEVE
78855,INCIDENTE GRAVE,FALHA OU MAU FUNCIONAMENTO DO MOTOR,BELO HORIZONTE,MG,2019-06-07,2019,00:00:00,SIM,FINALIZADA,1,NÃO,AVIÃO,CESSNA AIRCRAFT,PISTÃO,MONOMOTOR,2,1980,BRASIL,OUTRA FASE,LEVE
78856,INCIDENTE,COLISÃO COM AVE,CAMPINAS,SP,2019-06-23,2019,00:00:00,SIM,FINALIZADA,1,NÃO,AVIÃO,EMBRAER,JATO,BIMOTOR,125,2013,BRASIL,CRUZEIRO,LEVE
78857,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FLORIANÓPOLIS,SC,2019-06-28,2019,00:00:00,SIM,FINALIZADA,1,NÃO,AVIÃO,AEROSPATIALE AND ALENIA,TURBOÉLICE,BIMOTOR,77,2015,BRASIL,DECOLAGEM,LEVE
78858,INCIDENTE,PERDA DE COMPONENTE EM VOO,CAMPOS DOS GOYTACAZES,RJ,2019-06-28,2019,00:00:00,SIM,FINALIZADA,1,NÃO,INDETERMINADO,INDETERMINADO,INDETERMINADO,SEM TRAÇÃO,0,0,BRASIL,CRUZEIRO,LEVE
78859,INCIDENTE,COLISÃO COM AVE,SÃO PAULO,SP,2019-06-30,2019,00:00:00,SIM,FINALIZADA,1,NÃO,HELICÓPTERO,AGUSTA,TURBOEIXO,BIMOTOR,8,2006,BRASIL,CRUZEIRO,LEVE
78860,INCIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,CUIABÁ,MT,2019-07-03,2019,00:00:00,SIM,FINALIZADA,1,NÃO,AVIÃO,RAYTHEON AIRCRAFT,TURBOÉLICE,BIMOTOR,8,1997,BRASIL,TÁXI,LEVE
78861,INCIDENTE GRAVE,POUSO EM LOCAL NÃO PREVISTO,PACAJUS,CE,2019-07-03,2019,00:00:00,SIM,FINALIZADA,1,NÃO,ULTRALEVE,INDETERMINADO,PISTÃO,MONOMOTOR,2,2009,BRASIL,POUSO,NENHUM
78862,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SÃO PAULO,SP,2019-07-03,2019,00:00:00,SIM,FINALIZADA,1,NÃO,HELICÓPTERO,AGUSTA,TURBOEIXO,BIMOTOR,8,2009,BRASIL,APROXIMAÇÃO FINAL,NENHUM
78863,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DO MOTOR,CAMPOS DOS GOYTACAZES,RJ,2019-07-05,2019,00:00:00,SIM,FINALIZADA,1,NÃO,INDETERMINADO,INDETERMINADO,INDETERMINADO,SEM TRAÇÃO,0,2013,BRASIL,CRUZEIRO,NENHUM
78864,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,RIO BRANCO,AC,2019-07-05,2019,00:00:00,SIM,FINALIZADA,1,NÃO,AVIÃO,BOEING COMPANY,JATO,BIMOTOR,147,1999,BRASIL,CRUZEIRO,NENHUM
78865,INCIDENTE,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,BRASÍLIA,DF,2019-07-05,2019,00:00:00,SIM,FINALIZADA,1,NÃO,AVIÃO,BOEING COMPANY,JATO,BIMOTOR,147,2002,BRASIL,DECOLAGEM,NENHUM
